filename,x,y,x2,y2,class
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0642.jpg,467,146,976,1690,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0645.jpg,652,156,1331,1856,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0650.jpg,513,132,1173,1833,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0654.jpg,598,87,1213,1811,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0654.jpg,327,554,641,1408,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0659.jpg,669,219,1254,1691,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0661.jpg,386,76,570,520,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0668.jpg,566,136,688,442,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0668.jpg,55,134,192,524,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0668.jpg,297,52,497,535,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0668.jpg,437,132,557,535,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0668.jpg,188,147,295,515,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0670.jpg,272,148,424,535,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0670.jpg,398,169,518,514,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0670.jpg,0,164,73,490,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0670.jpg,463,162,529,416,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0672.jpg,1302,839,2261,3251,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0672.jpg,413,782,1251,3209,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0673.jpg,1063,405,2676,4945,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0680.jpg,778,647,2229,4925,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0682.jpg,988,597,2428,4607,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0687.jpg,1006,505,2345,4087,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0690.jpg,790,557,1817,3365,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0696.jpg,361,532,1805,4132,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0696.jpg,1489,569,2512,3588,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0697.jpg,611,517,1270,2347,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0706.jpg,822,571,1616,2990,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0706.jpg,2262,1222,2364,1725,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0713.jpg,416,245,1166,2314,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0722.jpg,1383,394,1746,1377,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0722.jpg,861,94,1420,1889,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0731.jpg,1602,644,2365,2929,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0755.jpg,543,470,1473,3155,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0772.jpg,1098,357,1213,667,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0772.jpg,644,156,884,763,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0772.jpg,1184,380,1274,653,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0772.jpg,855,199,1008,717,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0783.jpg,655,433,813,817,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0783.jpg,239,192,553,950,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0783.jpg,483,352,677,873,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0783.jpg,783,502,853,794,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0795.jpg,2081,332,2944,2107,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0797.jpg,894,630,1783,2911,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0809.jpg,730,615,853,1027,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0809.jpg,114,195,560,1248,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0809.jpg,454,406,748,1123,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0812.jpg,750,595,852,875,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0812.jpg,283,339,547,1030,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0818.jpg,236,49,580,1201,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0822.jpg,179,60,530,1188,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0822.jpg,446,301,676,956,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0822.jpg,601,303,752,846,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0824.jpg,274,136,543,926,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0833.jpg,2195,147,3088,2247,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0840.jpg,294,280,1600,3228,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0843.jpg,369,32,1564,3647,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0847.jpg,562,658,2101,3508,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0851.jpg,1509,817,2409,1976,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0851.jpg,1097,770,1697,2012,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0863.jpg,261,353,626,1047,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0863.jpg,657,617,794,913,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0863.jpg,785,667,853,871,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0866.jpg,211,160,478,897,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0866.jpg,727,483,832,772,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0866.jpg,639,482,725,768,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0866.jpg,536,407,663,785,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0875.jpg,1005,220,1186,698,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0875.jpg,622,49,878,780,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0875.jpg,832,210,1003,730,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0875.jpg,210,5,582,838,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0876.jpg,717,154,930,791,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0876.jpg,1174,416,1263,665,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0877.jpg,987,278,1152,728,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0877.jpg,713,96,937,785,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0886.jpg,0,124,287,1035,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0886.jpg,277,220,547,931,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0886.jpg,513,319,731,877,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0886.jpg,770,559,833,770,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0886.jpg,734,549,787,745,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0886.jpg,830,588,853,716,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0890.jpg,209,133,629,1270,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0899.jpg,658,71,1031,721,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0901.jpg,1103,261,1209,582,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0901.jpg,706,88,877,657,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0901.jpg,0,0,430,849,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0901.jpg,853,227,981,606,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0901.jpg,969,270,1080,582,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0901.jpg,397,0,698,778,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0901.jpg,1250,343,1279,496,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0902.jpg,1002,225,1139,596,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0902.jpg,1219,346,1279,495,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0902.jpg,858,227,1001,616,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0902.jpg,454,0,729,754,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0902.jpg,698,134,877,659,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0908.jpg,714,102,947,632,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0908.jpg,321,0,790,801,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0908.jpg,886,161,1036,595,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0911.jpg,1053,336,1215,763,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0911.jpg,918,351,1077,753,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0911.jpg,571,27,885,833,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0911.jpg,150,0,540,850,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0924.jpg,601,324,785,803,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0924.jpg,261,188,563,910,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0930.jpg,896,209,1090,728,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0930.jpg,0,4,454,843,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0930.jpg,630,146,916,804,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0930.jpg,1137,374,1235,683,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0930.jpg,1038,295,1161,721,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0934.jpg,229,148,568,1020,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0934.jpg,560,128,853,1023,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0940.jpg,557,377,715,792,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0940.jpg,681,290,853,811,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0940.jpg,222,32,576,989,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0943.jpg,1165,379,1241,568,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0943.jpg,704,125,933,711,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0943.jpg,843,163,1006,702,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0946.jpg,664,86,911,830,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0946.jpg,32,0,522,846,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0946.jpg,861,137,1069,792,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0947.jpg,511,131,736,732,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0947.jpg,1055,373,1141,595,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0947.jpg,1119,387,1187,581,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0947.jpg,917,172,1090,684,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0947.jpg,761,57,1004,731,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0947.jpg,1168,403,1221,575,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0959.jpg,603,527,760,915,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0959.jpg,270,382,547,998,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0959.jpg,794,607,853,868,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0960.jpg,693,597,799,876,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0960.jpg,283,381,540,991,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0960.jpg,813,585,853,875,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0962.jpg,777,577,853,774,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0962.jpg,668,571,751,779,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0962.jpg,258,153,560,1011,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0962.jpg,730,588,777,766,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0964.jpg,575,577,655,852,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0964.jpg,0,15,389,1246,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0964.jpg,659,632,730,842,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0964.jpg,287,178,532,1069,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0968.jpg,0,305,229,971,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0968.jpg,250,207,609,1114,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0970.jpg,1084,333,1170,486,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0970.jpg,779,132,935,632,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0970.jpg,353,82,635,653,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0973.jpg,588,495,1267,2004,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0973.jpg,1445,63,2250,2213,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0975.jpg,1111,242,1844,2128,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0977.jpg,2586,538,3181,1876,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0977.jpg,864,205,1614,1876,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0977.jpg,144,646,594,1876,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0979.jpg,445,88,604,502,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0984.jpg,1380,87,2350,1988,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0985.jpg,827,272,1591,1927,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0985.jpg,1321,0,1903,1448,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0995.jpg,378,28,1408,2585,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0995.jpg,1394,766,1893,1860,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0995.jpg,1982,974,2205,1623,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0996.jpg,121,35,1064,2391,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_0996.jpg,837,0,2220,2424,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1001.jpg,992,100,1919,2179,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1005.jpg,182,118,1202,2415,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1009.jpg,466,169,601,595,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1017.jpg,1579,128,2103,1736,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1017.jpg,1250,352,1610,1508,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1025.jpg,255,146,796,1705,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1025.jpg,1478,461,1974,1935,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1025.jpg,1011,676,1316,1450,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1028.jpg,407,378,1148,2000,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1028.jpg,1378,320,2064,2000,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1028.jpg,1810,363,2796,1982,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1028.jpg,51,1148,504,2000,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1032.jpg,527,402,818,1084,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1039.jpg,67,279,320,1006,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1039.jpg,784,388,1317,1281,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1039.jpg,1732,194,1814,391,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1050.jpg,206,293,674,1452,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1051.jpg,307,370,706,1468,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1053.jpg,331,337,752,1499,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1067.jpg,292,468,602,1321,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1067.jpg,566,473,791,1242,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1069.jpg,291,358,716,1310,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1071.jpg,287,333,715,1379,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1077.jpg,144,71,336,645,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1077.jpg,304,129,452,594,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1095.jpg,218,156,562,1125,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1099.jpg,945,1115,2516,5183,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1099.jpg,2069,2860,2559,3887,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1102.jpg,427,253,541,585,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1102.jpg,527,289,596,524,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1111.jpg,288,293,411,510,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1111.jpg,628,0,898,480,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1116.jpg,619,149,1629,1616,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1116.jpg,1578,77,2188,1639,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1118.jpg,453,258,560,516,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1118.jpg,541,302,628,550,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1118.jpg,349,263,482,517,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1122.jpg,447,182,579,440,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1128.jpg,380,299,520,578,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1128.jpg,503,300,609,572,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1148.jpg,261,595,401,1016,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1156.jpg,400,342,473,580,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1157.jpg,277,144,392,345,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1165.jpg,202,403,411,873,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1166.jpg,161,157,295,517,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1166.jpg,500,161,689,572,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1180.jpg,101,144,282,545,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1180.jpg,265,142,536,535,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1180.jpg,627,229,678,301,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1180.jpg,501,183,636,532,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1183.jpg,258,166,513,594,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1183.jpg,433,157,639,558,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1184.jpg,1734,1134,1972,1803,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1188.jpg,751,308,1088,996,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1189.jpg,507,317,977,1077,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1196.jpg,2697,1196,3242,2470,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1196.jpg,566,203,1603,3094,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1196.jpg,1468,758,2150,2756,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1196.jpg,1949,579,2752,2666,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1196.jpg,2816,143,4574,3201,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1200.jpg,106,371,1075,3184,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1200.jpg,850,358,1795,3197,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1200.jpg,1715,576,2392,2718,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1200.jpg,2977,41,4777,3201,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1205.jpg,143,1088,623,2350,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1205.jpg,1110,1172,1518,2283,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1205.jpg,645,1122,1122,2335,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1205.jpg,1572,1212,2004,2302,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1205.jpg,2024,1223,2362,2265,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1205.jpg,0,1150,198,2290,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1206.jpg,265,1253,582,2172,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1206.jpg,2398,1056,2930,2254,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1206.jpg,2130,1286,2442,2157,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1206.jpg,1444,1265,1723,2166,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1206.jpg,1068,1261,1363,2166,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1206.jpg,0,1237,289,2162,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1206.jpg,591,1199,954,2202,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1212.jpg,2394,820,3236,2701,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1217.jpg,2164,1041,2643,2305,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1225.jpg,1039,217,3865,3235,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1225.jpg,3666,1072,4183,2219,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1225.jpg,165,1384,533,2536,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1225.jpg,486,1462,731,2310,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1225.jpg,3431,1183,3759,2266,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1225.jpg,3263,1220,3509,2168,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1235.jpg,2224,1049,2747,2226,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1235.jpg,813,1353,1047,2062,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1235.jpg,1359,1349,1567,2046,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1236.jpg,0,918,690,3225,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1236.jpg,2789,849,3672,3228,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1236.jpg,1397,990,2314,3228,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1236.jpg,583,804,1646,3228,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1236.jpg,3678,976,4728,3228,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1244.jpg,1868,1144,2812,2639,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1254.jpg,326,164,471,500,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1260.jpg,196,276,509,959,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1262.jpg,303,133,563,509,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1262.jpg,100,222,225,532,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1262.jpg,708,184,792,531,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1262.jpg,226,223,313,494,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1262.jpg,553,224,607,389,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1264.jpg,227,189,501,532,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1264.jpg,0,252,69,532,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1264.jpg,544,196,734,532,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1268.jpg,370,699,746,1561,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1268.jpg,115,778,310,1339,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1278.jpg,428,379,899,907,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1279.jpg,432,670,694,997,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1279.jpg,667,214,1290,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1297.jpg,1429,189,1595,501,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1309.jpg,722,257,1140,879,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1309.jpg,279,231,761,852,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1309.jpg,1147,263,1475,715,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1309.jpg,4,24,432,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1317.jpg,0,100,740,1061,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1317.jpg,604,15,1491,1061,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1318.jpg,493,153,907,991,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1323.jpg,706,604,894,1028,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,216,395,336,570,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,915,321,1230,873,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,615,396,915,881,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,311,410,416,553,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,29,370,203,667,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,3199,2583,3562,3138,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,4571,1819,5471,3647,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,1687,2711,1922,3163,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,2934,2603,3170,3120,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,2564,2548,2860,3139,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,1945,2663,2235,3173,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,4085,2062,4808,3600,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1331.jpg,914,343,1213,907,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1339.jpg,804,330,1599,951,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1339.jpg,706,585,826,867,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1342.jpg,757,294,933,741,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1344.jpg,270,617,293,680,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1344.jpg,336,612,362,676,person
